iso3,year,country,v2x_clphy,v2x_clphy_codelow,v2x_clphy_codehigh,v2csreprss,v2x_freexp_altinf,v2cagenmob,v2cademmob,v2caautmob,v2caassemb,v2clkill,v2cltort,v2x_regime,v2x_polyarchy,v2x_libdem,v2x_civlib,v2x_clpol,v2x_clpriv,e_pt_coup,e_pt_coup_attempts,v2regimpgroup,v2csantimv,e_civil_war,v2x_ex_military,v2x_corr,rep_phys,rep_cso,rep_expr,mob,dem,coup,coup_att,mil_support,labor_support,aut_ep,aut_onset,aut_ep_start_year,aut_ep_outcome,dem_ep,dem_onset,reg_type,pwt_rnna,pwt_cn,pwt_emp,pwt_labsh,pwt_rgdpna,pwt_pop,pwt_hc,pwt_delta,pwt_csh_i,pwt_rtfpna,armed_forces,exp_agri_share,exp_fuel_share,exp_metal_share,fdi_in_gdp,gdp_const2015,gdppc_const2015,gfcf_const2015,inflation,labor_force,manuf_va_share,milexp_gdp,pop_wdi,resource_rents,tax_rev_wdi,trade_open,unemp,urban_share,ilo_labsh,ilo_emp,routine_share,elementary_share,highskill_share,occ_cls,manuf_emp_share,socexp_gdp,socexp_gdp_gg,socprot_gdp,socprot_gdp_gg,tax_gdp,tax_gdp_gg,tax_sc_gdp,tax_sc_gdp_gg,tax_ab_gdp,gini_disp,gini_mkt,abs_red,rel_red,gini_disp_se,gini_mkt_se,PTS_A,PTS_H,PTS_S,pts_mean,fh_cl,fh_pr,mmp_protests,mmp_repressed,mmp_participants,mmp_violent,mmp_repress_share,rob_imp_real,rob_imp_missing,rob_stock_real,robots_pw,rob_imp_pw,donor_rob_pw,donor_imp_pw,p_energy,p_metals,p_agri,K,L,labsh,k_extended,k,kl_level,tax_any,labsh_any,ln_sk_sl,rep_phys_z,rep_cso_z,rep_expr_z,rep_index,high_rep,rep_tercile,mob_l5,threat_mob,antisys_l1,armed_pc,coldwar,decade,w_fuel,w_metal,w_agri,z_commodity,w_manuf,w_manuf_va,w_manuf_use,z_robot,ln_gdppc,ln_robots_pw,ln_mmp_protests,in_panel
ARG,1970,Argentina,0.099,0.04,0.137,-1.116,0.296,1.604,0.945,0.094,-0.553,-2.074,-1.722,0.0,0.109,0.092,0.36,0.183,0.791,1.0,1.0,5.0,0.41,0.0,0.9,0.416,0.901,1.116,0.704,1.604,0.0,1.0,1.0,1.0,0.0,0,0.0,,0,0,0.0,0.0,919316.4375,168992.109375,8.651949882507324,0.4410236179828644,388737.78125,23.880561,2.075176239013672,0.032972004264593124,0.1445806324481964,1.2087199687957764,,10.8774862539553,0.429985457822026,0.471868854172276,0.28422429708083,220734180309.322,9244.12251785153,37452455337.1109,,,31.5447436578601,1.87777777777778,23878327.0,0.301180697327039,,10.3374440809233,,78.7618397059741,,,,,,,,,,,,,,,,13.09128880519371,35.9,37.9,,,1.83,2.72,,,,,,,,,,,,,,,,,,,9.1,78.7,106.2,919316.4375,8.651949882507324,0.4410236179828644,0.0,11.573600954660938,106255.40484910706,13.09128880519371,0.4410236179828644,0.23700879231645228,1.4808486000190846,1.1585349460121555,1.1830826623277904,1.2741554027863435,1.0,,1.8908,,0.173,,1.0,1970,0.10397062391508417,0.012874312407457001,0.03296983725077318,0.439615298981582,0.15788622868684796,0.178138768799922,0.15788622868684796,,9.131743225076619,,,0
ARG,1971,Argentina,0.099,0.04,0.137,-1.116,0.383,1.604,0.945,0.094,-0.553,-2.074,-1.722,0.0,0.12,0.094,0.366,0.199,0.791,1.0,2.0,5.0,0.41,0.0,0.9,0.416,0.901,1.116,0.617,1.604,0.0,1.0,1.0,1.0,0.0,0,0.0,,0,1,1.0,0.0,972228.25,179663.625,8.734713554382324,0.4410236179828644,403358.84375,24.259560999999998,2.096463441848755,0.03301139920949936,0.15799586474895477,1.2047086954116821,,7.13551534067796,0.488016438760078,0.529028631535198,0.377464477473511,233223609573.669,9614.61061692134,40507091721.6707,,,35.762858969727,1.80769230769231,24257208.0,0.43636922778285,,12.6151889155439,,79.2692164343612,,,,,,,,,,,,,,,,12.02057373831878,35.7,37.9,,,1.8,2.71,,,,,,,,,,,,,,,,,,,11.1,68.8,100.9,972228.25,8.734713554382324,0.4410236179828644,0.0,11.620040730788384,111306.25451503442,12.02057373831878,0.4410236179828644,0.23700879231645228,1.4808486000190846,1.1585349460121555,0.8798083368833998,1.1730639609715467,1.0,,1.7952,,0.41,,1.0,1970,0.10397062391508417,0.012874312407457001,0.03296983725077318,0.4568525362721295,0.15788622868684796,0.178138768799922,0.15788622868684796,,9.171039159742756,,,0
ARG,1972,Argentina,0.099,0.04,0.137,-1.116,0.464,1.604,0.945,0.094,-0.553,-2.074,-1.722,0.0,0.13,0.094,0.361,0.2,0.781,0.0,0.0,5.0,0.41,0.0,0.9,0.416,0.901,1.116,0.536,1.604,0.0,0.0,0.0,1.0,0.0,0,0.0,,0,1,0.0,0.0,1023685.75,189103.375,8.818268775939941,0.4410236179828644,411739.4375,24.653174999999997,2.117969036102295,0.0331074483692646,0.15841321647167206,1.183912992477417,,7.13727567330773,0.322420189254759,0.463152579210259,0.206489502181284,237021461356.448,9617.68814943737,40949709271.0881,,,36.358073530149,1.82380952380952,24644328.0,0.502356036574644,,14.0356431972715,,79.7364960845372,,,,,,,,,,,,,,,,11.05418693203094,35.5,37.8,,,1.71,2.66,,,,,3.0,6.0,,,,,,,,,,,,,11.0,61.8,98.0,1023685.75,8.818268775939941,0.4410236179828644,0.0,11.662094585871742,116086.9299871034,11.05418693203094,0.4410236179828644,0.23700879231645228,1.4808486000190846,1.1585349460121555,0.597449482159312,1.0789443427301841,1.0,,1.6996000000000002,,0.41,,1.0,1970,0.10397062391508417,0.012874312407457001,0.03296983725077318,0.45356871942000215,0.15788622868684796,0.178138768799922,0.15788622868684796,,9.171359197672666,,,0
ARG,1973,Argentina,0.126,0.067,0.179,0.437,0.553,1.604,-0.71,0.094,-0.553,-1.64,-1.722,1.0,0.456,0.277,0.485,0.543,0.785,0.0,0.0,9.0,0.41,0.0,0.3,0.411,0.874,-0.437,0.44699999999999995,1.604,0.0,0.0,0.0,0.0,1.0,0,0.0,,0,1,0.0,0.0,1065615.625,197169.515625,8.902623176574707,0.4410236179828644,427155.53125,25.056478,2.139695167541504,0.03318999335169792,0.144448384642601,1.1907130479812622,,7.09248596109181,0.17139838237626,0.376045074874961,0.190792478260042,243685921868.226,9729.53258885903,37971548956.7777,,,34.3339746673214,1.84857142857143,25046005.0,0.576658816124267,,13.3221685115576,,80.172591002121,,,,,,,,,,,,,,,,11.09958920284545,35.4,37.8,,,1.64,2.64,,,,,2.0,2.0,,,,,,,,,,,,,13.5,69.6,138.2,1065615.625,8.902623176574707,0.4410236179828644,0.0,11.692717269509277,119696.81338461375,11.09958920284545,0.4410236179828644,0.23700879231645228,1.397251509402412,0.13264390529560996,0.28720333314148677,0.6056995826131696,1.0,,1.604,,0.41,,1.0,1970,0.10397062391508417,0.012874312407457001,0.03296983725077318,0.4877244468384784,0.15788622868684796,0.178138768799922,0.15788622868684796,,9.182921135882198,,,0
ARG,1974,Argentina,0.087,0.031,0.123,0.152,0.66,1.604,-0.71,0.094,-0.553,-1.64,-2.337,2.0,0.557,0.322,0.503,0.656,0.766,0.0,0.0,9.0,0.41,0.0,0.2,0.423,0.913,-0.152,0.33999999999999997,1.604,1.0,0.0,0.0,0.0,1.0,0,0.0,1975.0,0,1,0.0,0.0,1109235.5,206498.9375,9.226568222045898,0.4410236179828644,450247.1875,25.462301999999998,2.161644220352173,0.033163655549287796,0.14384569227695465,1.2032403945922852,,4.25219121081337,0.314088278435944,0.47533124127035,0.0247388145324033,257171024124.452,10100.4469136163,39500974442.1,,,34.0368852105037,1.65918367346939,25461351.0,1.8513473465424,,13.1915798576321,,80.5835904331507,,,,,,,,,,,,,,,,12.95288198178107,35.3,37.9,,,1.48,2.56,,,,,4.0,2.0,,,,,,,,,,,,,36.7,71.0,149.3,1109235.5,9.226568222045898,0.4410236179828644,0.0,11.697094424811805,120221.89326575404,12.95288198178107,0.4410236179828644,0.23700879231645228,1.5180028625153836,0.3209110956395993,-0.08578922803724662,0.5843749100392455,1.0,,1.604,,0.41,,1.0,1970,0.10397062391508417,0.012874312407457001,0.03296983725077318,0.5945076302835229,0.15788622868684796,0.178138768799922,0.15788622868684796,,9.220334950723299,,,0
ARG,1975,Argentina,0.035,0.007,0.054,-1.235,0.586,-0.896,-0.71,0.094,-0.553,-2.959,-2.337,2.0,0.509,0.29,0.444,0.544,0.758,0.0,2.0,9.0,0.41,0.0,0.3,0.423,0.965,1.235,0.41400000000000003,-0.896,1.0,0.0,1.0,0.0,1.0,1,1.0,1975.0,5,0,0.0,0.0,1151808.875,215738.9375,9.28589916229248,0.4410236179828644,447577.0,25.865776,2.1838183403015137,0.032960738986730576,0.1530476212501526,1.1640572547912598,,5.92381794470436,0.494938171881615,0.298571509046831,0.106009598269524,257097956426.363,9936.49583447894,39581458738.6381,,,38.2151082839456,2.04195804195804,25874107.0,2.41761839929652,,11.8027242947756,,80.9755836236642,,,,,,,,,,,,,,,,9.612008872903138,35.7,38.2,,,1.57,2.6,,,,,4.0,2.0,,,,,,,,,,,,,33.1,55.8,108.5,1151808.875,9.28589916229248,0.4410236179828644,0.0,11.72834716892834,124038.48618959634,9.612008872903138,0.4410236179828644,0.23700879231645228,1.6790046666660123,1.2371447553136807,0.17216824417982157,1.0294392220531714,1.0,,1.604,,0.41,,1.0,1970,0.10397062391508417,0.012874312407457001,0.03296983725077318,0.5701476224458042,0.15788622868684796,0.178138768799922,0.15788622868684796,,9.203969705754135,,,0
ARG,1976,Argentina,0.024,0.002,0.035,-2.604,0.089,-1.338,0.211,0.02,-1.353,-2.959,-2.846,1.0,0.133,0.066,0.255,0.092,0.645,1.0,1.0,5.0,0.41,0.0,0.9,0.441,0.976,2.604,0.911,-1.338,0.0,1.0,1.0,1.0,0.0,1,0.0,1975.0,5,0,0.0,0.0,1202308.25,222805.6875,9.292825698852539,0.4410236179828644,447527.03125,26.264681,2.196906328201294,0.0326671302318573,0.16119584441184998,1.1343140602111816,,6.07002788122183,0.503027415396397,0.301816725317076,0.478175476632771,251909073021.038,9584.74851751038,43726705037.9379,,,39.1167603264945,3.78129117259552,26282283.0,2.67110832885348,,15.0968846242519,,81.3546598196994,,,,,,,,,,,,,,,,10.62294008667997,36.1,38.6,,,1.62,2.65,5.0,,4.0,4.5,5.0,6.0,,,,,,,,,,,,,36.3,59.9,114.1,1202308.25,9.292825698852539,0.4410236179828644,0.0,11.770511136564698,129380.26483682555,10.62294008667997,0.4410236179828644,0.23700879231645228,1.7130627406209529,2.1414878555976156,1.9046664021782378,1.9197389994656022,1.0,,1.104,,0.41,,1.0,1970,0.10397062391508417,0.012874312407457001,0.03296983725077318,0.5823145277223897,0.15788622868684796,0.178138768799922,0.15788622868684796,,9.167928418047428,,,0
ARG,1977,Argentina,0.024,0.002,0.035,-2.604,0.026,-1.338,0.211,0.02,-1.353,-2.959,-2.846,0.0,0.071,0.047,0.233,0.028,0.645,0.0,0.0,5.0,0.41,0.0,0.9,0.518,0.976,2.604,0.974,-1.338,0.0,0.0,0.0,1.0,0.0,1,0.0,1975.0,5,0,0.0,0.0,1270993.375,235358.515625,9.544593811035156,0.4410236179828644,476099.0625,26.661398,2.2100729942321777,0.032709453254938126,0.1802363395690918,1.1508445739746094,,6.54956820782883,0.492338388911638,0.266728514132532,0.25360595928857,269376820356.431,10088.3374871635,52842300875.9203,,,36.5949867337521,4.00860009555662,26701805.0,2.15976492115428,,16.942286567935,,81.7269082672944,,,,,,,,,,,,,,,,12.02697892836917,36.7,39.0,,,1.7,2.71,5.0,,,5.0,6.0,6.0,,,,,,,,,,,,,36.8,61.9,123.1,1270993.375,9.544593811035156,0.4410236179828644,0.0,11.799334436610721,133163.69456503406,12.02697892836917,0.4410236179828644,0.23700879231645228,1.7130627406209529,2.1414878555976156,2.124278844741417,1.992943146986662,1.0,,0.5156000000000001,,0.41,,1.0,1970,0.10397062391508417,0.012874312407457001,0.03296983725077318,0.5866628249966707,0.15788622868684796,0.178138768799922,0.15788622868684796,,9.219135331403521,,,0
ARG,1978,Argentina,0.024,0.002,0.035,-2.604,0.026,-1.338,0.211,0.02,-1.353,-2.959,-2.846,0.0,0.071,0.047,0.235,0.028,0.638,0.0,0.0,5.0,0.41,0.0,0.9,0.518,0.976,2.604,0.974,-1.338,0.0,0.0,0.0,1.0,0.0,0,0.0,,0,0,0.0,0.0,1321094.75,244890.953125,9.63172721862793,0.4410236179828644,460762.96875,27.061047,2.223318338394165,0.03273136168718338,0.1536424160003662,1.0842355489730835,,7.0007598066672,0.807152517079348,0.56833148852063,0.280742880870953,257238364643.474,9480.94009490414,46081027514.5325,,,34.1276092098082,4.71914405808177,27132158.0,2.41643044783543,,14.3237963724369,,82.098418212487,,,,,,,,,,,,,,,,13.48304932907073,37.2,39.4,,,1.65,2.7,5.0,,,5.0,5.0,6.0,,,,,,,,,,,,,33.2,57.8,105.2,1321094.75,9.63172721862793,0.4410236179828644,0.0,11.828908739057193,137160.73140495294,13.48304932907073,0.4410236179828644,0.23700879231645228,1.7130627406209529,2.1414878555976156,2.124278844741417,1.992943146986662,1.0,,-0.07279999999999998,,0.41,,1.0,1970,0.10397062391508417,0.012874312407457001,0.03296983725077318,0.5698962920978441,0.15788622868684796,0.178138768799922,0.15788622868684796,,9.15703875646156,,,0
ARG,1979,Argentina,0.024,0.002,0.035,-2.604,0.026,-1.338,0.717,0.02,-1.353,-2.959,-2.846,0.0,0.071,0.047,0.235,0.028,0.638,0.0,0.0,5.0,0.104,0.0,0.9,0.518,0.976,2.604,0.974,-1.338,0.0,0.0,0.0,1.0,0.0,0,0.0,,0,0,0.0,0.0,1376487.125,257440.515625,9.799654960632324,0.4410236179828644,493095.28125,27.471035999999998,2.236643075942993,0.03262193128466606,0.15886390209197998,1.121969223022461,,4.82886840430187,0.621535840198475,0.962451116340407,0.297462920191234,283535234199.299,10284.6064087552,49200216423.8969,,,32.6851576737693,4.67335625570135,27568895.0,5.42727046114618,,12.8406846411368,,82.4752789013152,,,,,,,,,,,,,,,,12.97371323921977,37.7,39.9,,,1.61,2.7,5.0,,4.0,4.5,5.0,6.0,,,,,,,,,,,,,65.8,65.9,106.8,1376487.125,9.799654960632324,0.4410236179828644,0.0,11.852698073130473,140462.81532663084,12.97371323921977,0.4410236179828644,0.23700879231645228,1.7130627406209529,2.1414878555976156,2.124278844741417,1.992943146986662,1.0,,-0.6612,,0.41,,1.0,1970,0.10397062391508417,0.012874312407457001,0.03296983725077318,0.6432056020310054,0.15788622868684796,0.178138768799922,0.15788622868684796,,9.2384035328818,,,0
ARG,1980,Argentina,0.024,0.002,0.035,-2.604,0.026,-1.338,1.82,0.02,-1.145,-2.959,-2.846,0.0,0.071,0.051,0.235,0.028,0.638,0.0,0.0,5.0,-0.951,0.0,0.9,0.518,0.976,2.604,0.974,-1.338,0.0,0.0,0.0,1.0,0.0,0,0.0,,0,0,0.0,0.0,1434729.75,270021.375,9.828572273254395,0.4410236179828644,500260.78125,27.896528,2.2500476837158203,0.032765794545412064,0.17342332005500793,1.10627019405365,,6.23054040698877,3.46428693193844,2.1729330219299,0.88095511006333,287841521828.634,10275.7987023886,53297557753.6095,,,29.4760969898486,3.09895833333333,28011596.0,6.3109329235752,,11.5456724606844,,82.8639554289458,,,,,,,,,,,,,,,,14.00246460493452,38.2,40.3,,,1.49,2.67,5.0,,4.0,4.5,5.0,6.0,,,,,,,,,,,,,71.7,65.7,105.4,1434729.75,9.828572273254395,0.4410236179828644,0.0,11.891193380088309,145975.39806510863,14.00246460493452,0.4410236179828644,0.23700879231645228,1.7130627406209529,2.1414878555976156,2.124278844741417,1.992943146986662,1.0,,-1.2496,,0.104,,1.0,1980,0.10397062391508417,0.012874312407457001,0.03296983725077318,0.6516594757880428,0.15788622868684796,0.178138768799922,0.15788622868684796,,9.237546768935978,,,0
ARG,1981,Argentina,0.024,0.002,0.035,-2.604,0.026,-1.338,1.82,0.02,-1.145,-2.959,-2.846,0.0,0.071,0.051,0.235,0.028,0.638,0.0,0.0,5.0,-1.747,0.0,0.9,0.518,0.976,2.604,0.974,-1.338,0.0,0.0,0.0,1.0,0.0,0,0.0,,0,0,0.0,0.0,1474191.625,280990.25,9.851314544677734,0.4410236179828644,473161.90625,28.338514999999997,2.2831640243530273,0.032744020223617554,0.15387362241744995,1.0270967483520508,,4.96041792779237,6.78099847731652,1.75455167719082,1.0638454401874,272903153784.458,9587.67379423426,45315748531.0127,,,28.7652362920743,3.46534653465347,28463959.0,5.15070531952354,,14.2929774788834,,83.2689842072422,,,,,,,,,,,,,,,,13.11486139425149,38.7,40.8,,,1.61,2.74,5.0,,3.0,4.0,,,,,,,,,,,,,,,71.8,51.9,94.5,1474191.625,9.851314544677734,0.4410236179828644,0.0,11.916015444081884,149644.15340858707,13.11486139425149,0.4410236179828644,0.23700879231645228,1.7130627406209529,2.1414878555976156,2.124278844741417,1.992943146986662,1.0,,-1.338,,-0.951,,1.0,1980,0.10397062391508417,0.012874312407457001,0.03296983725077318,0.6451697956800068,0.15788622868684796,0.178138768799922,0.15788622868684796,,9.16823357268037,,,0
ARG,1982,Argentina,0.024,0.002,0.035,-1.774,0.033,-1.338,2.655,1.671,-1.145,-2.959,-2.846,0.0,0.074,0.051,0.242,0.049,0.638,0.0,0.0,5.0,-1.556,0.0,0.9,0.518,0.976,1.774,0.967,-1.338,0.0,0.0,0.0,1.0,0.0,0,0.0,,0,0,0.0,0.0,1494911.75,293317.34375,10.007144927978516,0.4410236179828644,458204.09375,28.794548,2.316767930984497,0.03225274756550789,0.12474542111158371,0.9805978536605835,,4.48245360242477,7.18794119964191,1.58668728647961,0.269252481027723,270895516738.16,9365.68465387847,36278481288.307,,,31.3602562635854,2.70455793520044,28924262.0,2.91715510466177,,15.6114860999886,,83.6905247145442,,,,,,,,,,,,,,,,11.23810300419967,39.2,41.3,,,1.71,2.8,3.0,,3.0,3.0,5.0,6.0,,,,,,,,,,,,,69.5,45.6,83.1,1494911.75,10.007144927978516,0.4410236179828644,0.0,11.914278402300809,149384.44089287097,11.23810300419967,0.4410236179828644,0.23700879231645228,1.7130627406209529,1.5932009503852957,2.0998774622343968,1.802047051080215,1.0,,-1.338,,-1.747,,1.0,1980,0.10397062391508417,0.012874312407457001,0.03296983725077318,0.6358802284641696,0.15788622868684796,0.178138768799922,0.15788622868684796,,9.144807719934564,,,0
ARG,1983,Argentina,0.245,0.16,0.33,-1.728,0.354,1.402,2.655,-0.508,0.451,-0.526,-1.437,1.0,0.267,0.206,0.459,0.367,0.758,0.0,0.0,5.0,-1.556,0.0,0.3,0.252,0.755,1.728,0.646,1.402,0.0,0.0,0.0,1.0,0.0,0,0.0,,0,1,1.0,0.0,1516663.875,308705.78125,10.316276550292969,0.4410236179828644,477047.0625,29.262047,2.3508665561676025,0.0315903015434742,0.12025823444128036,0.998551070690155,,3.092859900993,4.26583230217549,1.30530313653764,0.177920358938206,282677015450.457,9617.7000569575,36423417088.5715,,,30.6694675312814,2.73881278538813,29391332.0,3.27353016254466,,14.9876701068591,,84.1222444561233,,,,,,,,,,,,,,,,11.28672255596256,39.6,41.7,,,1.73,2.82,3.0,,3.0,3.0,3.0,3.0,,,,,,,,,,,,,63.8,55.8,92.6,1516663.875,10.316276550292969,0.4410236179828644,0.0,11.898300766038549,147016.59727771924,11.28672255596256,0.4410236179828644,0.23700879231645228,1.0288050729807807,1.562813965277143,0.9808997786981968,1.19083960565204,1.0,,-1.338,,-1.556,,1.0,1980,0.10397062391508417,0.012874312407457001,0.03296983725077318,0.6331507812892215,0.15788622868684796,0.178138768799922,0.15788622868684796,,9.17136043575739,,,0
ARG,1984,Argentina,0.944,0.915,0.979,2.449,0.939,0.694,0.968,-0.727,1.669,2.542,2.204,2.0,0.83,0.674,0.929,0.951,0.909,0.0,0.0,10.0,-1.365,0.0,0.1,0.332,0.05600000000000005,-2.449,0.061000000000000054,0.694,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,1,0.0,1.0,1535611.75,330186.65625,10.556924819946289,0.4410236179828644,486614.21875,29.737092999999998,2.3854668140411377,0.03109128586947918,0.11402434855699539,0.9992240071296692,,3.65363714974461,4.09102167401642,1.30632882062616,0.229226258869266,287117132733.287,9614.44726215357,34917531481.4501,,,29.7084408031154,2.16203914428767,29863093.0,4.11858427984105,,12.3463814292217,,84.5580771403692,,,,,,,,,,,,,,,,11.66372083568541,40.1,42.1,,,1.68,2.8,2.0,,2.0,2.0,2.0,2.0,,,,,,,,,,,,,62.7,51.2,99.1,1535611.75,10.556924819946289,0.4410236179828644,0.0,11.887657368175905,145460.13883689026,11.66372083568541,0.4410236179828644,0.23700879231645228,-1.1354307174286329,-1.196456399869676,-1.058358616531327,-1.1300819112765452,0.0,,-0.79,,-1.556,,1.0,1980,0.10397062391508417,0.012874312407457001,0.03296983725077318,0.6324716016514098,0.15788622868684796,0.178138768799922,0.15788622868684796,,9.171022169334927,,,0
ARG,1985,Argentina,0.944,0.915,0.979,2.449,0.939,0.694,0.968,-0.727,1.669,2.542,2.204,2.0,0.829,0.674,0.929,0.951,0.909,0.0,0.0,10.0,-1.365,0.0,0.1,0.332,0.05600000000000005,-2.449,0.061000000000000054,0.694,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,1544574.0,356702.4375,10.633323669433594,0.4410236179828644,452764.90625,30.216279,2.420576333999634,0.030663136392831802,0.1065649688243866,0.9222231507301331,108000.0,3.51886326154558,7.30702352807232,1.7241380649244,1.04253057681433,272218554792.861,8973.31874865813,29992514289.4887,,,29.6418473138549,2.29971724787936,30336441.0,3.36451641029919,,18.009425070688,,84.9919564756716,,,,,,,,,,,,,,,,18.34314830172574,40.5,42.6,2.1,4.9,1.55,2.75,2.0,,1.0,1.5,2.0,2.0,,,,,,,,,,,,,60.6,47.3,84.1,1544574.0,10.633323669433594,0.4410236179828644,0.0,11.886265889847067,145257.87496152412,18.34314830172574,0.4410236179828644,0.23700879231645228,-1.1354307174286329,-1.196456399869676,-1.058358616531327,-1.1300819112765452,0.0,,-0.38360000000000005,,-1.365,3.560074828817263,1.0,1980,0.10397062391508417,0.012874312407457001,0.03296983725077318,0.6224985543189959,0.15788622868684796,0.178138768799922,0.15788622868684796,,9.102010869753958,,,0
ARG,1986,Argentina,0.944,0.915,0.979,2.449,0.939,0.694,0.968,-0.727,1.669,2.542,2.204,2.0,0.825,0.672,0.929,0.951,0.909,0.0,0.0,10.0,-1.365,0.0,0.1,0.332,0.05600000000000005,-2.449,0.061000000000000054,0.694,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,1560998.0,392349.25,10.947461128234863,0.4410236179828644,485108.6875,30.698964,2.4418883323669434,0.030161673203110695,0.11386943608522415,0.9708932042121887,,2.9709807582774,2.24126011836166,1.82566668529541,0.542162214587862,288969188904.054,9378.46866394349,33303920798.3327,,,27.4195971594836,2.31367874921125,30811980.0,1.24913613407026,,14.4860327921395,,85.4178161704202,,,,,,,,,,,,,,,,16.99611867426541,41.0,43.0,2.0,4.7,1.32,2.64,2.0,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,31.8,41.3,69.8,1560998.0,10.947461128234863,0.4410236179828644,0.0,11.867728349323217,142589.95594640588,16.99611867426541,0.4410236179828644,0.23700879231645228,-1.1354307174286329,-1.196456399869676,-1.058358616531327,-1.1300819112765452,0.0,,0.02279999999999993,,-1.365,,1.0,1980,0.10397062391508417,0.012874312407457001,0.03296983725077318,0.5475642771404412,0.15788622868684796,0.178138768799922,0.15788622868684796,,9.146171773229526,,,0
ARG,1987,Argentina,0.944,0.915,0.979,2.449,0.939,1.185,1.602,-0.727,1.669,2.542,2.204,2.0,0.827,0.672,0.929,0.951,0.909,0.0,0.0,10.0,-1.365,0.0,0.1,0.332,0.05600000000000005,-2.449,0.061000000000000054,1.185,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,1586703.125,441385.09375,11.175552368164062,0.4410236179828644,497395.5,31.184414999999998,2.463388204574585,0.029682718217372894,0.1300288736820221,0.9778211712837219,,3.53893823636443,1.34305051014403,2.41126818011,-0.0174614882944816,296785426416.393,9484.45876638052,37612089349.8137,,,27.4966462800495,2.2843868799904,31291762.0,1.8064671567475,,15.448969882952,,85.8295899330048,,,,,,,,,,,,,,,,15.60625731647316,41.6,43.5,1.9,4.4,1.25,2.61,2.0,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,32.6,47.9,65.9,1586703.125,11.175552368164062,0.4410236179828644,0.0,11.863440347020132,141979.83891338215,15.60625731647316,0.4410236179828644,0.23700879231645228,-1.1354307174286329,-1.196456399869676,-1.058358616531327,-1.1300819112765452,0.0,,0.42919999999999997,0.694,-1.365,,1.0,1980,0.10397062391508417,0.012874312407457001,0.03296983725077318,0.5501605670817395,0.15788622868684796,0.178138768799922,0.15788622868684796,,9.157409818683082,,,0
ARG,1988,Argentina,0.944,0.915,0.979,2.449,0.939,1.185,0.981,-0.727,1.669,2.542,2.204,2.0,0.831,0.672,0.929,0.951,0.909,0.0,1.0,10.0,-1.365,0.0,0.1,0.332,0.05600000000000005,-2.449,0.061000000000000054,1.185,1.0,0.0,1.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,1609524.625,504586.90625,11.396119117736816,0.4410236179828644,487682.625,31.668948999999998,2.485077142715454,0.029276059940457344,0.12660162150859833,0.9432990550994873,,,,,0.903930865567581,293550663101.649,9236.80771302535,36288244984.3501,,,27.9996758567287,2.12493922313663,31780532.0,1.48517881481193,,15.743458608705,,86.2212114718152,,,,,,,,,,,,,,,,10.59287317407092,42.1,44.0,1.9,4.3,1.27,2.63,2.0,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,26.5,70.4,70.9,1609524.625,11.396119117736816,0.4410236179828644,0.0,11.858176560213609,141234.4508136064,10.59287317407092,0.4410236179828644,0.23700879231645228,-1.1354307174286329,-1.196456399869676,-1.058358616531327,-1.1300819112765452,0.0,,0.9338,0.81675,-1.365,,1.0,1980,0.10397062391508417,0.012874312407457001,0.03296983725077318,0.5359899883361829,0.15788622868684796,0.178138768799922,0.15788622868684796,,9.130951619338513,,,0
ARG,1989,Argentina,0.889,0.843,0.942,2.449,0.934,0.704,0.981,-0.727,1.669,2.015,1.626,2.0,0.828,0.67,0.909,0.946,0.909,0.0,0.0,10.0,-1.365,0.0,0.1,0.509,0.11099999999999999,-2.449,0.06599999999999995,0.704,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,1616243.875,581149.75,11.496272087097168,0.4410236179828644,453493.375,32.148134,2.5069570541381836,0.028900956735014915,0.1096491813659668,0.8721898198127747,95000.0,,,,1.34151590594557,272541389928.67,8445.4100923428,28449417959.4127,,,30.9493718883737,1.88036559239223,32270948.0,3.54375457141287,,19.6377977018838,,86.5866144952409,,,,,,,,,,,,,,,,10.73636257428127,42.5,44.4,1.9,4.3,1.33,2.65,3.0,,2.0,2.5,2.0,1.0,,,,,,,,,,,,,31.0,64.8,72.1,1616243.875,11.496272087097168,0.4410236179828644,0.0,11.853592602947957,140588.51971796926,10.73636257428127,0.4410236179828644,0.23700879231645228,-0.9651403476539295,-1.196456399869676,-1.0409290575977417,-1.0675086017071156,0.0,,0.8904,0.8904,-1.365,2.94382427191169,1.0,1980,0.10397062391508417,0.012874312407457001,0.03296983725077318,0.5517832292416293,0.15788622868684796,0.178138768799922,0.15788622868684796,,9.041378388435033,,,0
